	preprocessed_sent	label_encoded
4381	제자 성추행 교사에  집유 라니 지난해 논란을 일으킨 서울 A고교 성추행 사건의 가해교사에게 집행유예가 선고됐다  여성 및 청소년 단체들로 구성된  서울 A고 교사 성범죄사건 대책위  대책위 에서는 22일 성명을 내 법원의 판결을 비판했다 	4
3733	유방건강 캠페인 16년간 56만명 참여 아모레퍼시픽은  A MORE Beautiful 이라는 비전 아래 모든 여성의 삶을 아름답게 하는 것을 소명으로 사회공헌활동을 펼쳐오고 있다  특히 여성  자연생태  문화 등 3대 핵심 활동영역을 중심으로 다양한 활동을 펼친다  메이크업 유어 라이프  핑크리본  희망가게  뷰티풀 라이프 캠페인 등 여성을 위한 사회공헌활동이 있으며 그린사이클 캠페인  이니스프리 숲 캠페인 등 자연생태를 보전하기 위한 활동을 통해 지속 가능한 환경  아름다운 자연과의 공존에 힘쓰고 있다  또 설화문화전  미쟝센 단편영화제를 비롯해 아모레퍼시픽 재단의  아시아의 미  연구사업   여성과 문화  학술연구지원 사업 등 문화를 육성해 대중과 공유하기 위한 사업을 전개한다 	3
2556	고래처럼 늘 주위를 맴도는 지독한 사랑 작가는  무엇인가에 신들려 있는 것 같았다 고 털어놓았다  이 장편소설의 초고를 올 7  8월 단숨에 써내려갔다  경북 포항을 비롯한 동해를 돌며 여관방  민박집  카페와 찻집  해수욕장 등 장소를 가리지 않고 노트북을 켜고 키보드를 두들겼다   단 한 번의 연애 란 제목은 지고지순한 사랑을 연상시킨다  작가가 뒤늦게  연애소설 에 매진했다고 오해하기 쉽다  하지만 아니다  책장을 덮으면 남녀의 애틋한 사랑보다는 푸른 바다 멀리 찬연히 뛰어오르는 한 마리 고래가 떠오른다  아마도 작가는 신화처럼 넘실거리는 고래의 흔적을 찾아 올여름 내내 바닷가를 서성거렸으리라 	2
8748	한국   석탄 불법반입    필요  민주  정쟁화  국익도움 안돼  여야가 10일 3차 남북정상회담 개최 논의  북한산 석탄 반입 논란 등의 문제를 놓고 신경전을 벌였다  더불어민주당이 이날 열린 남북 고위급회담에서 3차 정상회담 개최 합의 가능성 등 남북문제에 기대감을 표한 반면  자유한국당은 북한산 석탄 불법 반입 문제를 따지며 정부에 비판적인 목소리를 쏟아낸 것이다 	8
2105	돌고 돌아온 여정  후회 없었노라  시  쓸수만 있다면 생계 탓 여의치 않았던 창작 활동 고향 일상소재 밀린글  폭풍집필 	2
8203	강운태 시장 박준영 지사 송년 기자회견 광주시와 전남도가 올 한해 지역 사회의 이슈가 돼 왔던 전남도청 별관보존 문제와 F1 대회 운영방식에 대해 합리적인 조정의사를 밝혔다  강운태 광주시장은 27일 오전 시청 브리핑룸에서 2010 송년 기자회견을 갖고  2년6개월간 논란을 벌여온 옛 전남도청 별관보존문제와 관련 지난 23일 문화체육관광부가 발표한 부분보존안은 광주시민의 정서를 최대한 반영한 것으로 더 이상 시간을 지체해서는 곤란하다 며 수용할 뜻을 밝혔다 	8
3713	대구 의료계  리베이트 쌍벌죄 근본 처방 안된다   약가 결정 개선이 우선  대구지역 의료계가 정부와 국회의 리베이트 쌍벌죄 도입에 반발하고 있다  구체적인 가이드라인이 없는데다 진료비 인상이 전제되지 않아 근본적인 문제 해결책이 되지 않는다는 입장이다 	3
6956	신지애   웨그먼스 LPGA 우승 폭우속 빛난  컴퓨터샷  갤러리 감탄 연발 29일 한국시간  미국 뉴욕주 피츠퍼드의 로커스트힐CC 파72  미국LPGA투어 웨그먼스LPGA 4라운드 챔피언조에는 신지애 21   미래에셋 와 미국의  기대주  모건 프레셀이 함께 플레이했다  마지막 조에 미국 선수가 끼어서인지 미국 갤러리들이 많이 따라나섰는데 갤러리들은 프레셀보다는 신지애에게 더 많은 박수를 보내고 환호했다  샷이 잘 안 되고 게임이 안 풀려도 항상 미소를 잃지 않는 신지애의  스마일 페이스 와 핀을 향해 똑바로 날아가는  컴퓨터 샷 에 미국인들도 반한 것이다  신지애도 우승 후  모건 프레셀 때문인지 굉장히 많은 갤러리가 따라다녔다  그런데 나를 응원해주는 미국인들도 많아 신기했다 며  미국 본토에서 나 자신을 더욱 알릴 수 있는 기회가 됐다는 점에서 이번 우승에 의미가 있다 고 소감을 밝혔다 	6
3911	신약 신기술이 더 낫다는 보장 없다 건강 관련 뉴스에 관심을 갖다 보면 흔히 볼 수 있는 것이 어느 병원에서  국내 혹은 세계 최초   수술 성공  이라는 제목의 소식이다  최근에도 지방의 한 대형병원이 개원 뒤 첫 간 이식 수술을 성공했다며 언론에 이를 알렸고  많은 보도가 뒤따랐다  지난달 말에는 서울의 한 대학병원의 흉부외과 교수팀이 심장까지 전이된 간암 수술에 성공했다는 소식도 널리 알려졌다  국내의 병원에서 한 첫 수술만 널리 알려지는 것이 아니라  다른 나라의 첫 수술에도 많은 관심이 쏠리고 있다  지난달 초에는 프랑스의 한 병원에서 100  안면 이식수술을 했으며 이는 세계에서 첫번째로 성공한 것이라는 소식을 여러 국내 언론이 다룬 바 있다  첫번째   수술 성공과 함께 흔히 보도되는 소식 가운데 하나가 신약에 대한 소개다  신약이 시판된다는 소식은 물론  예를 들면 기존의 백혈병 치료제를 대체할 만한 신약이 곧 출시된다는 소식도 곧잘 소개된다  심지어는 신약이 개발돼 그 효과와 안전성 등을 확인하기 위한 임상시험에 돌입했다는 소식까지도 쉽게 볼 수 있다 	3
1346	대구은행장 비자금 조성의혹 수사 경찰이 일명  상품권깡 으로 거액의 비자금을 조성해 개인적으로 착복한 의혹을 받고 있는 박인규 대구은행장을 비롯 전현직 비서실 직원 6명을 입건하고 사무실과 자택 등에 대한 압수수색을 하는 등 본격적인 수사에 착수했다  경찰은 이미 대구은행 직원 7명 소환조사를 통해 대량의 상품권을 구매해 상품권 판매소에서 수수료를 공제하고 현금화해 비자금을 조성한 사실을 확인한 것으로 알려졌다  빠르면 다음 주 박인규 행장을 소환 조사할 것으로 알려졌다  대구지방경찰청 지능범죄수사대는 5일 박인규 행장과 간부 등 6명을 입건하고 은행 제2본점과 자택 등을 압수수색해 장부  입출금전표 등을 확보했다  또 박인규 행장에 대해서는 출국금지 조치하는 등 사실상 신병확보 절차에 들어갔다 	1
6010	 무적  상태 용인시청 여자체조팀  좌절 없다   팀 해체 딛고 선 희망 착지 용인시가 지난달 말 해체키로 했던 11개 종목 직장운동부 가운데 여자 핸드볼팀을 제외한 10개 종목의 해체를 단행한 가운데  여자 체조팀이 해체결정 후에도 무보수 훈련으로 전국체전 출전을 준비하고 있어 주위를 안타깝게 하고 있다  28일 경기도체육회와 도체조협회 등에 따르면 지난 1일자로 직장을 잃은 최명진 감독 53 과 오혜민 26   강지나  백화승 이상 24   박영주 22   유한솔 21   한별 19  등 선수들은 현재 경기체고 체조장에서 오는 9월 16 18일 고양시에서 사전경기로 열리는 제92회 전국체육대회 체조경기에 대비해 훈련을 쌓고 있다 	6
8554	 거짓말쟁이 에 대해 판이한   정치권    미국 하원은 버락 오바마 미국 대통령의 상 하원 합동 연설 도중  당신 거짓말하고 있어 You lie  라고 외친 공화당 조 윌슨 하원의원에 대한 비난 결의안을 통과시켰다  이 결의안은 비록 상징적인 의미가 강하지만 해당 의원에게는 수치이다  하원 의사     운영위원회는 의사당에서 의원이 해도 되는 말과 해서는 안 되는 말을 추가하는 쪽으로 의원 행동지침도 개정키로 했다  하면 안 되는 말에는  대통령은 거짓말쟁이다   대통령은 위선자다   대통령은 지적으로 부정직하다  등이 포함됐다  선진국에서  거짓말쟁이 라는 말은 비록 그 대상이 대통령이 아니라 일반인이라 하더라도 함부로 해서는 안 되는 표현이다   거짓말 에 대한 감도    가 그만큼 예민하다는 얘기이다  리처드 닉슨 대통령은 워터게이트 사건 당시 도청도 문제였지만  위증      때문에 더 궁지에 몰렸다  윌슨 의원이 의사당에서 대통령을 향해 그런 표현을 했으니 파장이 컸을 것이다  하원 의사운영위원장은  정치적인 반대와 개인적인 비난은 차원이 다른 문제 라고 비난 결의안 채택과 의원 행동지침 개정 이유를 설명했다 	8
4245	농수산위 국감 현장 국회 농림수산식품위는 5일 국정감사에서 농협과 수협의 도덕적 불감증과 방만 부실 경영을 집중 추궁했다  농어민의 권익을 신장하기 위해 만들어진 농 수협이 골프와 콘도 회원권 구매에 수백억원을 쓰고 임원의 지난해 평균 연봉을 큰 폭으로 인상했을 뿐 아니라 접대비로 수십억원을 사용하는 등 방만 경영을 한 점 등이 거론됐다 	4
6977	서울시 공공자전거  똑똑한  IT로 무장 올 상반기 시범 운영을 거쳐 하반기부터 서울에서 본격 도입될 예정인 공공자전거는 첨단 IT 정보통신  기술을 적용한  똑똑한  교통수단이 될 전망이다  서울시는 최근 공공자전거의 개념을 정리해  서울시 공공자전거 시스템  구축 시범 사업자 모집 공고를 냈다고 20일 발표했다 서울시는 올 6월까지 여의도와 상암DMC 디지털미디어시티 의 44곳에 공공자전거 440대를 시범 운영할 계획이다 	6
4619	국정 역사교과서  사면초가  김병준 총리 후보자도 반대  최순실 국정 농단  사태로 인해 이달 말 예정된 교육부의 국정 역사교과서 현장검토본 공개 여부가 짙은 안갯속에 휩싸였다  박근혜 대통령 지지도가 급락한 상황에서 대통령 의지로 추진된 국정 교과서 발행 동력이 상실된 게 아니냐는 분석이 힘을 얻고 있다  국정화 반대 목소리가 갈수록 힘을 얻고 있는 데다 김병준 국무총리 후보자도 공식 반대 입장을 밝혀 결국 교육부가 이를 철회하는 게 아니냐는 전망도 나온다  하지만 교육부는  국정 교과서는 정치 논리가 아닌 교육의 문제 라면서 예정대로 현장검토본 공개를 진행한다며 한발도 물러서지 않고 있다  결국 교육부와 국정교과서 반대 세력 간 갈등은 증폭될 전망이다 	4
1731	0820 경제 부동산판   김재권 변호사 칼럼  상가임대차  갱신전후 2기    연체해도 해지된다  상가건물임대차보호법이 적용되는 임대차에서  임차인이 2기 차임만 연체하고 3기의 차임을 연체한 사실이 없어 임대인이 계약갱신을 거절할 수 없을 때  민법에 따라 2기의 차임 연체만을 들어 계약을 해지할 수 있는지  아니면 3기의 차임을 연체해야 비로소 계약을 해지할 수 있는지 여부가 문제된다 	1
4531	새정부에 대한 기대감  대전충남 소비자심리지수 급등 새 정부에 대한 기대감으로 대전 충남지역 소비자심리지수가 전월보다 급등했다  특히 취업 여건에 대한 기대 수준은 무려 35포인트나 오르며 문재인 대통령의 공공부문 일자리 81만 개 공약이 반영된 것으로 보인다 	4
8606	대통령직속 북방경제협력  곧 출범 한국과 러시아 중국 등의 경제협력 프로젝트 컨트롤타워 역할을 할  북방경제협력위원회 가 대통령 직속 기구로 신설된다  1일 청와대와 여권에 따르면 문재인 대통령은 최근 북방경제위를 이달 말 출범시킬 것을 지시했다  초대 위원장에는 여당 인사 중 러시아통으로 꼽히는 송영길 더불어민주당 의원 사진 이 내정됐다  송 의원은 문재인정부 출범 직후 대통령 특사 자격으로 러시아를 방문해 블라디미르 푸틴 러시아 대통령을 예방하기도 했다  당시 푸틴 대통령은 송 의원에게  러시아와 한국 간 경협 업무를 주관할 별도 정부기구를 설치해 달라 고 요청했다고 한다  여권 관계자는  북방경제위는 부총리급으로 대통령 직속 기구로 설치된다 며  정부와 민간 인사들이 고루 참여하는 상설 조직이 될 것 이라고 설명했다 	8
